General POS,Detailed POS
RB.* VB.* CC.* CD.* CC.* NN.* DT.* VB.* RB.*_CC.* JJ.* PM.* CD.* CC.* JJ.* PM.* CD.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* DT.* VB.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* PM.* FW FW NN.* PM.* NN.* NN.* NN.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* FW NN.* PM.*,RBF VBTF CCT CDB CCP NNC DTC VBTS RBW_CCP JJN PMS CDB CCA JJN PMS CDB CCB NNP CCT NNC CCB DTCP NNC CCB DTCP VBTR CCB NNC CCT JJD CCP NNC CCB PMS FW FW NNP PMS NNPA NNP NNP NNPA CCT NNC CCB NNP CCT NNP FW NNP PMC
LM JJ.* CC.* VB.* CC.* CD.* PM.*,LM JJD CCP VBTS CCT CDB PMC
CC.* VB.* DT.* DT.* NN.* CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.* LM RB.*_CC.* RB.* VB.* CC.* NN.* RB.*_CC.* NN.* PM.*,CCP VBTS DTC DTCP NNC CCB NNC CCP VBTR CCB JJD CCP NNC LM RBD_CCP RBW VBTR CCB NNC RBW_CCP NNP PMP
NN.* PM.*,NNP PMC
PR.*_CC.* RB.* VB.*_CC.* JJ.* CC.* NN.* DT.* VB.* CC.* DT.* DT.* NN.* CC.* VB.* LM NN.* PM.*,PRI_CCP RBF VBTS_CCP JJD CCB NNC DTC VBTS CCP DTC DTCP NNC CCP VBTS LM NNP PMC
RB.* DT.* NN.* CC.* NN.* NN.* LM RB.* VB.* RB.* RB.* PM.* PR.* DT.* DT.* VB.* CC.* NN.* PM.*,RBW DTC NNP CCB NNP NNP LM RBF VBTS RBK RBQ PMS PRQ DTC DTCP VBTS CCP NNC PMC
NN.* NN.* PM.*,NNP NNP PMC
NN.* PM.*,NNP PMC
NN.* PM.*,NNP PMC
CC.* NN.* PM.*,CCA NNP PMC
NN.* PM.*,NNP PMC
DT.* NN.* LM VB.* CC.* NN.*_CC.* NN.* CC.* NN.* NN.* NN.* NN.* NN.* NN.* CC.* RB.* JJ.* CC.* VB.* DT.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC LM VBTR CCB NNC_CCP NNC CCP NNP NNP NNP NNP NNP NNPA CCP RBF JJD CCP VBW DTC PRI_CCP NNC CCB NNC CCT NNC PMP
NN.* PM.*,NNP PMC
NN.* PM.*,NNP PMP
CC.* NN.* CC.* NN.* PM.*,CCT NNC CCT NNC PMC
CC.* RB.* PR.* PM.*,CCU RBI PRL PMC
DT.* DT.* NN.* CC.* NN.* CC.* NN.* LM JJ.* CC.* NN.* CC.* CC.* DT.* JJ.* PM.* NN.*_CC.* NN.* PM.*,DTC DTCP NNC CCA NNC CCB NNC LM JJD CCP NNC CCT CCT DTCP JJD PMS NNC_CCP NNC PMP
PR.*_CC.* NN.* DT.* RB.*_CC.* VB.* DT.* PR.*_CC.* NN.* VB.* DT.* RB.*_CC.* PM.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,PRQ_CCP NNC DTC RBD_CCP VBOF DTC PRQ_CCP NNC VBS DTC RBI_CCP PMS NNC CCB NNC CCT NNP CCT CCT NNC CCB JJD_CCP NNC PMP
DT.* NN.* LM VB.* CC.* NN.* CC.* VB.* CC.* DT.* DT.* NN.* LM JJ.* CC.* JJ.* CC.* CC.* DT.* NN.*_CC.* JJ.* CC.* VB.* RB.* PM.*,DTC NNPA LM VBTS CCB NNC CCP VBTR CCP DTC DTCP NNC LM JJD CCP JJD CCR CCT DTCP NNC_CCP JJD CCP VBTS RBI PMP
VB.* CC.* NN.* CC.* VB.* DT.* NN.* CC.* NN.* PM.*,VBTS CCB NNPA CCP VBOF DTC NNC CCB NNC PMP
DT.* NN.* LM VB.* CC.* NN.* DT.* PR.*_CC.* NN.* CC.* NN.* CC.* VB.*_CC.* JJ.* CC.* NN.* PM.*,DTC NNPA LM VBTS CCT NNC DTC PRI_CCP NNC CCT NNP CCP VBTR_CCP JJD CCT NNC PMC
DT.* PR.* CC.* NN.* CC.* VB.* LM VB.* CC.* CD.* CC.* NN.* CC.* PR.* RB.* RB.* DT.* VB.* CC.* DT.* NN.* CC.* PR.* LM VB.* RB.*_CC.* VB.* PM.*,DTC PRI CCB NNC CCB VBTS LM VBAF CCT CDB CCP NNC CCT PRI RBI RBI DTC VBTR CCA DTC NNC CCP PRO LM VBS RBI_CCP VBAF PMP
CC.* VB.* CC.* FW FW RB.*_CC.* JJ.*_CC.* NN.* PM.*,CCP VBTS CCT FW FW RBW_CCP JJD_CCP NNC PMP
JJ.* PM.* CD.* CC.* NN.* PM.*,JJN PMS CDB CCB NNP PMP
DT.* NN.* PM.* JJ.*_CC.* NN.* LM VB.* CC.* CC.* JJ.* CC.* CC.* PM.* NN.* RB.* DT.* NN.* NN.* NN.* CC.* NN.* LM VB.* CC.* NN.* RB.*_CC.* NN.* PM.*,DTC NNP PMS JJD_CCP NNP LM VBTS CCR CCT JJD CCP CCR PMS NNC RBW DTC NNP NNP NNP CCP NNP LM VBAF CCT NNC RBW_CCP NNP PMC
DT.* NN.* CC.* VB.* NN.* CC.* CD.* NN.* CC.* PR.*_CC.* NN.* DT.* PR.*_CC.* VB.* CC.* VB.*,DTC NNC CCP VBH NNC CCP CDB NNC CCT PRI_CCP NNC DTC PRS_CCP VBAF CCT VBH
DT.* NN.* PM.*,DTCP NNC PMC
CD.* CC.* NN.* PM.*,CDB CCP NNC PMC
NN.* CC.* NN.* CC.* VB.* DT.* DT.* NN.* CC.* DT.* NN.* PM.*,NNC CCB NNC CCA VBOF DTC DTCP NNC CCA DTCP NNC PMP
RB.* CD.* NN.* DT.* VB.* CC.* NN.* CC.* CC.* NN.* CC.* VB.*_CC.* NN.* CC.* NN.* CC.* NN.* PR.* PM.*,RBL CDB NNC DTC VBTS CCT NNP CCR CCT NNC CCB VBTS_CCP NNC CCB NNC CCT NNC PRO PMP
JJ.*_CC.* NN.*_CC.* NN.* DT.* VB.* CC.* JJ.*_CC.* NN.* RB.* RB.* DT.* NN.* PM.*,JJN_CCP NNC_CCP NNC DTC VBTS CCT JJD_CCP NNC RBK RBQ DTC NNP PMC
DT.* DT.* NN.*_CC.* JJ.* CC.* VB.* LM DT.* NN.* PM.*,DTC DTCP NNC_CCP JJCS CCP VBTS LM DTC NNP PMC
NN.* CC.* NN.* PM.*,NNP CCA NNP PMP
DT.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* VB.* PM.* VB.* CC.*,DTC NNC CCT NNP LM VBAF CCT NNC CCB NNP PMS NNP CCA VBTS PMS VBOF CCB
NN.* CC.* NN.*_CC.* CC.*_CC.* VB.* DT.* VB.* CC.* VB.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* PM.*,NNP CCA NNP_CCP CCT_CCP VBH DTCP VBTS CCA VBTS DTC NNC CCB DTCP NNC CCB NNP PMC
DT.* JJ.*_CC.* NN.* CC.* NN.* LM VB.* PM.* NN.* CC.* VB.* JJ.*_CC.* NN.*_CC.* NN.* NN.* PM.* CD.* FW FW DT.* NN.* CC.* VB.* PM.*,DTC JJD_CCP NNC CCB NNC LM VBTS PMS NNC CCP VBH JJN_CCP NNC_CCP NNC NNPA PMS CDB FW FW DTC NNC CCB VBTS PMP
CD.* CC.* NN.* CC.* NN.* DT.* VB.* RB.* VB.* DT.* PR.*_CC.* NN.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* NN.* PM.*,CDB CCP NNC CCB NNC DTC VBTS RBW VBAF DTC PRI_CCP NNC CCP VBAF CCT NNC CCA VBTS CCT DTCP NNC CCT NNC CCT NNP NNP PMP
VB.* DT.* NN.* CC.* NN.* CC.* VB.* CD.* NN.* DT.* NN.* CC.* JJ.* CC.* NN.* RB.*_CC.* NN.* PM.*,VBAF DTC NNC CCT NNP CCB VBH CDB NNC DTC NNC CCB JJCC CCT NNC RBW_CCP NNP PMP
CD.* NN.*_CC.* RB.* VB.* CC.* NN.* PM.*,CDB NNC_CCP RBF VBW CCT NNP PMC
DT.* NN.* PR.* PM.*,DTC NNC PRO PMP
CD.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* DT.* VB.* CC.* RB.* VB.* PM.*,CDB CCP NNC CCT NNC CCB NNP CCA NNP DTC VBTS CCP RBF VBW PMP
VB.*_CC.* CD.* NN.* DT.* VB.* CC.* NN.* PM.*,VBTR_CCP CDB NNC DTC VBTS CCT NNP PMC
CD.* NN.* DT.* VB.* CC.* VB.* DT.* VB.*_CC.* NN.* CC.* NN.* PM.*,CDB NNC DTC VBTS CCT VBOF DTC VBTS_CCP NNC CCB NNC PMP
DT.* NN.* LM VB.* CC.* VB.* JJ.*_CC.* NN.* CC.* NN.* CC.*,DTC NNP LM VBTS CCB VBH JJN_CCP NNC CCB NNC CCA
CD.* CC.* DT.* NN.* DT.* VB.*_CC.* VB.* RB.* CC.* NN.* PM.*,CDB CCP DTCP NNC DTC VBTR_CCP VBOL RBL CCT NNC PMP
PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* NN.* PM.*,PRI_CCP JJD_CCP NNC CCB NNC CCP JJD CCT NNP NNP PMP
DT.* DT.* VB.* CC.* NN.* CC.* NN.* DT.* VB.* CC.* CD.* CC.* NN.* CC.* NN.* CC.* CD.* PR.* RB.* DT.* VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,DTC DTCP VBTR CCP NNC CCB NNC DTC VBAF CCT CDB CCT NNC CCB NNP CCA CDB PRI RBI DTC VBTR CCT JJN_CCP NNC CCB NNC PMP
RB.* VB.* CC.* JJ.*_CC.* NN.* DT.* VB.* VB.* VB.* DT.* JJ.*_CC.* NN.* CC.* VB.* NN.* JJ.* CC.* NN.* CC.* JJ.*_CC.* NN.* RB.*_CC.* NN.* PM.*,RBF VBTF CCT JJN_CCP NNC DTC VBTS VBW VBW DTC JJN_CCP NNC CCP VBH NNC JJD CCT NNP CCT JJD_CCP NNP RBW_CCP NNC PMP
NN.* PM.* NN.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.*_CC.* NN.* CC.* VB.* NN.*,NNP PMS NNCA JJN_CCP NNC CCB NNC CCB NNC_CCP NNC CCP VBH NNC
DT.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* LM VB.* CC.* CC.* NN.* PM.*,DTC NNC CCB NNC CCT JJC_CCP NNC LM VBTS CCR CCT NNC PMP
DT.* DT.* NN.* CC.* NN.* CC.* DT.* NN.* LM RB.*_CC.* VB.* CC.* VB.* RB.* DT.* RB.*_CC.* PM.* NN.*_CC.* NN.* CC.* NN.* CC.* NN.* NN.* LM VB.* CC.* NN.* CC.* VB.* CC.* NN.* PM.*,DTC DTCP NNC CCB NNC CCA DTCP NNC LM RBD_CCP VBTS CCT VBRF RBW DTC RBI_CCP PMS NNC_CCP NNC CCP NNC CCB NNP NNP LM VBAF CCT NNP CCB VBAF CCT NNC PMP
RB.* RB.* VB.* VB.* CC.* CD.* CC.* NN.* CC.* VB.* JJ.* CC.* CD.* DT.* JJ.* PM.*,RBK RBQ VBH VBTS CCP CDB CCP NNC CCA VBH JJCC CCP CDB DTC JJD PMP
PR.*_CC.* JJ.*_CC.* NN.* DT.* RB.* NN.* JJ.* CC.* NN.* CC.* NN.* RB.* DT.* RB.*_CC.* NN.* CC.* NN.*_CC.* NN.* LM VB.* RB.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* DT.* VB.* PR.* CC.* VB.* CC.* NN.* PM.*,PRI_CCP JJD_CCP NNC DTC RBL NNC JJD CCT NNC CCB NNP RBW DTC RBL_CCP NNP CCP NNC_CCP NNC LM VBAF RBL CCT NNP CCP NNC CCB DTCP NNC CCB NNC DTC VBAF PRL CCA VBTS CCB NNC PMP
VB.* CC.* DT.* NN.* CC.* NN.* CC.* PR.*_CC.* VB.*_VB.*_CC.* VB.* CC.* VB.* NN.*_CC.* NN.* DT.* VB.* CC.* NN.* JJ.* CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* VB.* CC.* NN.* PM.*,VBTS CCB DTCP NNC CCB NNP CCP PRI_CCP VBTR_VBRF_CCP VBTR CCP VBH NNC_CCP NNC DTC VBTS CCB NNC JJD CCT NNC CCP JJD_CCP NNC CCP VBTR CCT NNP PMC
CD.* NN.* CC.* NN.* DT.* VB.* CC.* NN.* CC.* NN.* CC.* VB.* DT.* NN.* PM.*,CDB NNC CCB NNC DTC VBTS CCT NNC CCB NNC CCA VBTS DTC NNC PMP
PM.*  DT.* VB.* CC.* VB.* NN.*_CC.* NN.* LM VB.* DT.* NN.* RB.* DT.* NN.* LM JJ.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.* RB.* CC.* NN.* PM.* PM.*,PMS  DTC VBTR CCP VBH NNC_CCP NNC LM VBOF DTC NNC RBW DTC NNC LM JJD CCB PRI_CCP JJD_CCP NNC CCP RBL CCT NNC PMC PMS
VB.* PR.* CC.* DT.* NN.* LM VB.* CC.* VB.* JJ.*_CC.* NN.* CC.* NN.* PM.*,VBTS PRS CCP DTC NNC LM VBTR CCB VBH JJN_CCP NNC CCP NNC PMC
VB.* CC.* PR.*_CC.* VB.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* FW NN.* CC.* PR.* LM VB.* CC.* PR.*_CC.* NN.* CC.* JJ.*_CC.* DT.* JJ.*_CC.* NN.* LM VB.*_VB.* CC.* NN.* NN.* CC.* RB.* PM.*,VBTS CCB PRI_CCP VBTS CCT VBTS CCT NNC CCB NNC CCP NNP FW NNP CCP PRS LM VBTS CCT PRSP_CCP NNC CCB JJD_CCP DTC JJD_CCP NNC LM VBTR_VBAF CCT NNC NNP CCB RBW PMC
VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* PM.*,VBS CCB NNC CCP NNC CCB NNC CCP DTP NNP NNP PMP
VB.* DT.* DT.* NN.* CC.* VB.* DT.* DT.* NN.* CC.* CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* NN.* CC.* RB.* JJ.* CC.* NN.* CC.* NN.* PM.*,VBTS DTC DTCP NNC CCA VBTS DTC DTCP NNC CCR CCT NNC CCT JJD_CCP NNC CCP NNP NNP CCP RBL JJD CCB NNC CCB NNP PMP
CC.* VB.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* VB.* DT.* NN.* PM.*,CCA VBTR CCB DTCP NNC CCA DTCP NNC CCT VBW DTC NNC PMP
CC.* VB.* CC.* NN.* CC.* NN.* CC.* VB.* NN.* CC.* NN.* CC.* DT.* NN.* RB.* CC.* NN.* PM.*,CCP VBTS CCB NNC CCT NNC CCA VBTS NNC CCB NNC CCB DTCP NNC RBL CCT NNC PMP
PR.*_CC.* NN.*_CC.* VB.* CC.* JJ.* CC.* NN.* LM VB.* CC.* RB.* PR.* LM VB.* CC.* NN.* VB.* DT.* NN.* PM.*,PRI_CCP NNC_CCP VBTR CCT JJD CCP NNC LM VBTS CCP RBW PRS LM VBAF CCT NNC VBW DTC NNC PMC
VB.* PR.* DT.* DT.* NN.*_CC.* VB.* CC.* NN.* PM.*,VBTS PRS DTC DTCP NNC_CCP VBTR CCT NNC PMP
VB.* PR.* CC.* DT.* NN.* RB.*_CC.* NN.* PM.*,VBTS PRS CCP DTC NNC RBW_CCP NNP PMC
CC.* RB.* RB.* DT.* PR.*_CC.* CC.* PM.* NN.* CC.* NN.* PM.*,CCA RBI RBI DTC PRQ_CCP CCR PMS NNC CCT NNP PMC
DT.* NN.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* DT.* JJ.*_CC.* NN.* CC.* PR.* LM RB.* VB.* CC.* NN.* CC.* VB.* CC.* VB.*_CC.* NN.* NN.* CC.* NN.* CC.* NN.*_CC.* NN.* PM.*,DTC NNP CCB NNP CCB NNP CCP DTP NNP NNP LM VBTS CCP DTC JJD_CCP NNC CCP PRO LM RBM VBW CCT NNC CCB VBW CCB VBTR_CCP NNC NNC CCT NNP CCT NNP_CCP NNP PMP
LM VB.* CC.* NN.* CC.* PR.*_CC.* NN.* CC.* PM.* VB.*_CC.* NN.* PM.* CC.* VB.* PM.*,LM VBW CCT NNC CCT PRSP_CCP NNC CCP PMS VBN_CCP NNC PMS CCT VBAF PMP
VB.* CC.* DT.* NN.* CC.* NN.* CC.* VB.*,VBTS CCB DTCP NNC CCB NNPA CCP VBH
RB.* DT.* NN.* LM RB.* RB.* VB.* DT.* NN.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,RBW DTC NNC LM RBF RBI VBTR DTC NNC CCB PRI_CCP JJD_CCP NNC CCT NNC PMC
CD.* NN.* DT.* VB.* CC.* CC.* NN.* CC.* NN.* CC.* CC.* JJ.*_CC.* CC.* PM.* NN.* PM.*,CDB NNC DTC VBAF CCP CCT NNC CCT NNC CCT CCT JJD_CCP CCR PMS NNC PMP
DT.* NN.* PM.*,DTC NNC PMC
VB.* CC.* JJ.*_CC.* NN.* CC.* CC.* PM.* NN.* PM.*,VBW CCB JJN_CCP NNC CCP CCR PMS NNC PMC
VB.* CC.* RB.* CC.* NN.* CC.* NN.* CC.* NN.*_CC.* NN.* CC.* DT.* NN.* NN.* DT.* NN.* CC.* VB.* CC.* VB.*_CC.* NN.* PM.*,VBTS CCP RBW CCT NNP CCB NNP CCB NNP_CCP NNP CCP DTP NNP NNP DTC NNC CCT VBTF CCP VBTF_CCP NNC PMP
LM VB.* RB.*_CC.* NN.* CC.* VB.* DT.* CD.* PR.*_CC.* NN.* PM.*,LM VBTS RBW_CCP NNP CCB VBOF DTC CDB PRO_CCP NNC PMS
CC.* JJ.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* PM.*,CCP JJD CCT NNP CCT CCT NNP CCB NNP PMC
CC.* PM.*,CCB PMC
DT.* DT.* NN.* CC.* NN.*_CC.* NN.* LM VB.* CC.* VB.*_CC.* VB.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.*_CC.* NN.* PM.*,DTC DTCP NNC CCB NNP_CCP NNP LM VBAF CCT VBN_CCP VBTF CCT NNC CCB NNC CCT CCT NNC CCP VBTF CCT NNC CCB VBTS CCP NNC CCB NNP_CCP NNP PMP
DT.* CC.* PM.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC CCR PMS NNC CCT NNC CCB NNC PMP
DT.* JJ.*_CC.* NN.* PR.* LM DT.* RB.*_CC.* VB.* CC.* NN.* CC.* CC.* VB.* CC.* NN.* CC.* NN.*_CC.* NN.* PM.*,DTC JJD_CCP NNC PRO LM DTC RBD_CCP VBW CCB NNC CCT CCT VBTS CCP NNC CCT NNP_CCP NNP PMP
DT.* NN.* LM VB.*_CC.* DT.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* DT.* VB.* NN.* PM.*,DTC NNPA LM VBTS_CCP DTC NNC CCB NNP CCP DTP NNP NNP DTC VBW NNC PMP
VB.* DT.* NN.* NN.* DT.* NN.* CC.* DT.* NN.* CC.* RB.* CC.* PM.* RB.* PM.* PM.*,VBOF DTP NNP NNP DTC NNC CCB DTCP NNC CCP RBD CCP PMS RBD PMP PMS
DT.* NN.* CC.* NN.* NN.* LM DT.* NN.* LM VB.* VB.* CC.* NN.* PR.* CC.* CC.* NN.* NN.* NN.* PM.*,DTC NNC CCB NNP NNP LM DTC NNC LM VBS VBAF CCT NNC PRP CCA CCB NNP NNP NNP PMP
CC.* PM.*,CCB PMC
PM.*  CC.* DT.* NN.* PM.*,PMS  CCA DTC NNPA PMC
VB.* DT.* NN.* CC.* RB.* VB.* CC.* VB.* PR.* DT.* NN.* CC.* PR.* LM VB.* PM.*,VBTS DTP NNP CCP RBF VBTR CCP VBOF PRS DTC NNC CCR PRS LM VBAF PMP
JJ.*_CC.* JJ.*_CC.* NN.* NN.* NN.* CC.* NN.* NN.* CC.* DT.* RB.* JJ.*_CC.* NN.* NN.* PM.*,JJN_CCP JJD_CCP NNC NNPA NNPA CCA NNPA NNPA CCA DTC RBF JJD_CCP NNP NNP PMP
CC.* CC.* CC.* RB.* CC.* VB.* DT.* DT.* NN.* CC.* NN.* PM.*,CCT CCT CCP RBD CCP VBOF DTC DTCP NNC CCT NNC PMC
NN.* CC.* NN.* NN.* LM VB.* DT.* NN.* CC.* NN.* PM.*,NNPA CCA NNP NNP LM VBTS DTC NNPA CCT NNC PMP
DT.* NN.* NN.* PM.*,DTC NNP NNP PMC
VB.* RB.* PR.* DT.* NN.* NN.* CC.* CC.* NN.* NN.* CC.* DT.* NN.* NN.* CC.* NN.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* JJ.*_CC.* NN.* PM.*,VBTS RBI PRP DTC NNPA NNPA CCT CCT NNP NNP CCP DTP NNP NNP CCA NNP NNP CCP NNC CCB NNP NNP CCT JJD_CCP NNC PMP
NN.* NN.* NN.* CC.* NN.* PM.*,NNC NNP NNP CCB NNPA PMP
LM VB.* DT.* PR.*_CC.* DT.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* PM.* PM.*,LM VBTS DTC PRSP_CCP DTCP NNC CCT NNC CCA JJD CCT NNC CCB NNC PMC PMS
DT.* NN.* CC.* NN.* LM VB.* CC.* DT.* NN.* RB.* NN.* CC.* NN.* PM.* PM.*,DTC NNC CCB NNP LM VBTS CCP DTC NNC RBW NNC CCB NNP PMC PMS
PM.*  CC.* DT.* NN.* LM RB.* JJ.* CC.* VB.* CC.* NN.* CC.* CC.* LM VB.* CC.* PR.*_CC.* RB.* CC.* NN.* CC.* NN.* PM.*,PMS  CCR DTC NNPA LM RBF JJD CCP VBAF CCB NNC CCT CCR LM VBAF CCB PRI_CCP RBT CCP NNC CCT NNP PMC
DT.* NN.* LM VB.* CC.* JJ.*_CC.* NN.*_CC.* NN.* NN.* NN.* NN.* CC.* NN.* NN.* PM.*,DTC NNC LM VBTR CCB JJN_CCP NNC_CCP NNC NNPA NNP NNP CCA NNPA NNPA PMC
PM.*  DT.* JJ.* CC.* NN.* LM DT.* JJ.*_CC.* JJ.*_JJ.*_CC.* NN.* LM RB.* VB.* CC.* JJ.* PR.*_CC.* VB.* PM.* PM.*,PMS  DTC JJD CCP NNC LM DTC JJN_CCP JJCS_JJD_CCP NNC LM RBF VBTR CCP JJD PRP_CCP VBW PMP PMS
DT.* NN.* NN.* LM VB.* CC.* JJ.* CC.* JJ.*_CC.* NN.*_CC.* CC.* CC.* NN.* CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,DTP NNP NNP LM VBAF CCB JJD CCP JJN_CCP NNC_CCP CCT CCT NNC CCT JJN PMS CDB CCB NNP PMP
RB.*_CC.* NN.* PM.*,RBW_CCP NNP PMC
VB.* CC.* NN.* PM.*,VBTS CCB NNP PMC
DT.* JJ.*_CC.* NN.* RB.* CC.* NN.* LM VB.*_VB.* CC.* VB.* JJ.* JJ.*_CC.* NN.* RB.* CC.* NN.* CC.* NN.* PM.*,DTC JJD_CCP NNC RBL CCT NNP LM VBTR_VBAF CCP VBH JJCC JJD_CCP NNC RBL CCT NNP CCB NNP PMP
NN.* NN.* NN.* CC.* NN.* NN.* PM.*,NNC NNP NNP CCB NNP NNP PMP
CC.* DT.* NN.* CC.* CC.* NN.* CC.* NN.* LM RB.* JJ.* CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,CCR DTC NNC CCT CCT NNC CCB NNC LM RBF JJD CCT JJN PMS CDB CCB NNP PMC
DT.* NN.* NN.* PM.*,DTP NNP NNP PMC
PM.*  DT.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* DT.* VB.*_VB.* CC.* NN.* CC.* CC.* PM.* JJ.* CC.* VB.* PR.* CC.* VB.* CC.* NN.* PM.* PM.*,PMS  DTC NNC CCA NNC PMS NNC CCB NNPA DTC VBTR_VBAF CCT NNC CCP CCR PMS JJD CCA VBTR PRP CCP VBW CCB NNC PMP PMS
NN.*  PM.*,NNPA  PMP
CC.* VB.*_VB.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* JJ.* PR.*_CC.* VB.* CC.* DT.* NN.* CC.* VB.* CC.* NN.* NN.* NN.* CC.* NN.* PM.*,CCP VBTR_VBAF CCB NNPA CCA NNC CCB NNP NNP CCP JJD PRO_CCP VBAF CCB DTCP NNC CCP VBTR CCB NNP NNPA NNPA CCB NNP PMP
PR.* LM CC.* CC.* NN.* CC.* NN.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* CC.* NN.* NN.* CC.* DT.* NN.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.*_CC.* NN.* RB.* VB.* DT.* NN.* PR.* RB.*_CC.* NN.* CD.* CC.* CC.* NN.* CC.* CC.* PM.* NN.* CC.* NN.* PM.*,PRO LM CCB CCT NNC CCB NNP_CCP NNP CCB NNP CCP DTP NNP NNP CCA NNP NNP CCP DTP NNP NNP CCP VBAF CCB NNC CCB NNC CCT NNP_CCP NNP RBW VBTR DTC NNC PRO RBW_CCP NNP CDB CCR CCT NNC CCB CCR PMS NNC CCB NNPA PMP
DT.* VB.* CC.* NN.* CC.* NN.* NN.* PM.*,DTC VBTS CCA NNC CCB NNP NNP PMC
LM VB.* DT.* NN.* RB.* VB.* PM.* NN.* DT.* NN.* NN.* CC.* NN.* CC.* NN.* PM.*,LM VBTS DTC NNC RBW VBTR PMS NNC DTP NNP NNP CCB NNC CCP NNP PMP
PM.*  CC.* VB.* DT.* NN.* CC.* VB.* DT.* NN.* NN.* CC.* CC.* PR.* PM.*,PMS  CCR VBW DTC NNP CCP VBOF DTC NNP NNPA CCT CCT PRI PMC
CC.* VB.* DT.* NN.* CC.* VB.* PR.*_CC.* VB.* DT.* NN.* CC.* VB.* CC.* RB.* NN.* CC.* NN.* PM.*,CCT VBRF DTC NNC CCP VBTF PRP_CCP VBOF DTC NNPA CCP VBOF CCB RBF NNP CCP NNC PMP
RB.* CC.* NN.* DT.* NN.* DT.* NN.* PM.*,RBR CCT NNC DTP NNP DTP NNP PMP
CD.* CC.* VB.* PR.*_CC.* NN.* RB.* DT.* VB.* PM.*,CDB CCP VBTS PRQ_CCP NNC RBI DTC VBTR PMC
VB.* CC.* DT.* FW CC.* NN.* CC.* DT.* NN.* CC.* PR.* LM NN.* CC.* NN.* CC.* VB.* NN.* CC.*,VBTS CCB DTCP FW CCT NNPA CCP DTC NNC CCP PRO LM NNC CCB NNC CCP VBH NNC CCP
JJ.* PR.*_CC.* VB.* PR.* CC.* PR.*_CC.* DT.* NN.* PM.* PM.*,JJD PRP_CCP VBOF PRO CCT PRSP_CCP DTCP NNC PMC PMS
CC.* NN.* CC.* NN.* JJ.* CC.* NN.* PM.*,CCT NNP CCB NNP JJD CCT NNP PMC
NN.* PM.*,NNP PMP
RB.* RB.* LM VB.* PM.* NN.* DT.* NN.* CC.* VB.* PR.*_CC.* VB.* DT.* NN.* CD.* FW CC.* DT.* NN.* PR.* CC.* VB.* CC.* NN.* PM.*,RBW RBI LM VBTS PMS NNC DTC NNP CCP VBTF PRO_CCP VBOF DTC NNP CDB FW CCT DTCP NNC PRO CCT VBTF CCP NNC PMC
PR.*_CC.* NN.* CC.* NN.*_CC.* JJ.* CC.* JJ.*_CC.* JJ.*_JJ.*_CC.* NN.* CC.* NN.* PM.*,PRI_CCP NNC CCT NNC_CCP JJD CCP JJN_CCP JJCS_JJD_CCP NNC CCB NNP PMP
