Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
300116,RB.* CC.* NN.*_PM.*,327.0,.* .* .*,RB.* CC.* NN.*_PM.*,Only Rough POS
300117,VB.* NN.* PR.*,24.0,.* .* .*,VB.* NN.* PR.*,Only Rough POS
300118,NN.* PR.* VB.*_PM.*,6.0,.* .* .*,NN.* PR.* VB.*_PM.*,Only Rough POS
300119,NN.* RB.* PR.*,63.0,.* .* .*,NN.* RB.* PR.*,Only Rough POS
300120,RB.* PR.* VB.*,128.0,.* .* .*,RB.* PR.* VB.*,Only Rough POS
300121,PR.* VB.* DT.*,116.0,.* .* .*,PR.* VB.* DT.*,Only Rough POS
300122,NN.* PR.* JJ.*,17.0,.* .* .*,NN.* PR.* JJ.*,Only Rough POS
300123,PR.* JJ.* NN.*,480.0,.* .* .*,PR.* JJ.* NN.*,Only Rough POS
300124,CC.* DT.* VB.*_PM.*,68.0,.* .* .*,CC.* DT.* VB.*_PM.*,Only Rough POS
300125,NN.* RB.* CD.*,178.0,.* .* .*,NN.* RB.* CD.*,Only Rough POS
300126,RB.* CD.* VB.*,11.0,.* .* .*,RB.* CD.* VB.*,Only Rough POS
300127,CD.* VB.* PR.*,4.0,.* .* .*,CD.* VB.* PR.*,Only Rough POS
300128,PR.* VB.* CC.*,292.0,.* .* .*,PR.* VB.* CC.*,Only Rough POS
300129,RB.* NN.* CD.*_PM.*,138.0,.* .* .*,RB.* NN.* CD.*_PM.*,Only Rough POS
300130,CC.* CC.* NN.*,127.0,.* .* .*,CC.* CC.* NN.*,Only Rough POS
300131,RB.* NN.* CD.*,215.0,.* .* .*,RB.* NN.* CD.*,Only Rough POS
300132,NN.* JJ.* NN.*,45.0,.* .* .*,NN.* JJ.* NN.*,Only Rough POS
300133,NN.* CC.* VB.*_PM.*,163.0,.* .* .*,NN.* CC.* VB.*_PM.*,Only Rough POS
300134,DT.* JJ.* CC.*,87.0,.* .* .*,DT.* JJ.* CC.*,Only Rough POS
300135,JJ.* CC.* NN.*,766.0,.* .* .*,JJ.* CC.* NN.*,Only Rough POS
300136,NN.* DT.* NN.*_PM.*,194.0,.* .* .*,NN.* DT.* NN.*_PM.*,Only Rough POS
300137,VB.* CC.* FW_PM.*,31.0,.* .* .*,VB.* CC.* FW_PM.*,Only Rough POS
300138,DT.* NN.* NN.*,238.0,.* .* .*,DT.* NN.* NN.*,Only Rough POS
300139,NN.* NN.* CC.*,162.0,.* .* .*,NN.* NN.* CC.*,Only Rough POS
300140,CC.* NN.* CD.*_PM.*,78.0,.* .* .*,CC.* NN.* CD.*_PM.*,Only Rough POS
300141,NN.* RB.* CC.*,26.0,.* .* .*,NN.* RB.* CC.*,Only Rough POS
300142,CC.* JJ.* NN.*_PM.*,442.0,.* .* .*,CC.* JJ.* NN.*_PM.*,Only Rough POS
300143,JJ.* VB.* CC.*,175.0,.* .* .*,JJ.* VB.* CC.*,Only Rough POS
300144,CC.* JJ.* CC.*_NN.*,2.0,.* .* .*,CC.* JJ.* CC.*_NN.*,Only Rough POS
300145,RB.* JJ.* DT.*,28.0,.* .* .*,RB.* JJ.* DT.*,Only Rough POS
300146,JJ.* DT.* NN.*,268.0,.* .* .*,JJ.* DT.* NN.*,Only Rough POS
300147,NN.* DT.* NN.*,255.0,.* .* .*,NN.* DT.* NN.*,Only Rough POS
300148,DT.* NN.* NN.*_PM.*,64.0,.* .* .*,DT.* NN.* NN.*_PM.*,Only Rough POS
300149,CC.* CD.* NN.*,128.0,.* .* .*,CC.* CD.* NN.*,Only Rough POS
300150,CD.* NN.* VB.*_PM.*,2.0,.* .* .*,CD.* NN.* VB.*_PM.*,Only Rough POS
300151,RB.* PR.* NN.*,107.0,.* .* .*,RB.* PR.* NN.*,Only Rough POS
300152,JJ.* JJ.* NN.*,276.0,.* .* .*,JJ.* JJ.* NN.*,Only Rough POS
300153,VB.* RB.* NN.*,227.0,.* .* .*,VB.* RB.* NN.*,Only Rough POS
300154,PR.* DT.* JJ.*,150.0,.* .* .*,PR.* DT.* JJ.*,Only Rough POS
300155,DT.* JJ.* NN.*,1344.0,.* .* .*,DT.* JJ.* NN.*,Only Rough POS
300156,RB.* DT.* JJ.*,76.0,.* .* .*,RB.* DT.* JJ.*,Only Rough POS
300157,DT.* JJ.* VB.*,103.0,.* .* .*,DT.* JJ.* VB.*,Only Rough POS
300158,VB.* NN.* LM,731.0,.* .* .*,VB.* NN.* .*,Only Rough POS
300159,NN.* LM RB.*,730.0,.* .* .*,NN.* .* RB.*,Only Rough POS
300160,NN.* RB.* VB.*,114.0,.* .* .*,NN.* RB.* VB.*,Only Rough POS
300161,RB.* VB.* NN.*_PM.*,39.0,.* .* .*,RB.* VB.* NN.*_PM.*,Only Rough POS
300162,CC.* VB.* NN.*_PM.*,112.0,.* .* .*,CC.* VB.* NN.*_PM.*,Only Rough POS
300163,LM RB.* VB.*,1123.0,.* .* .*,.* RB.* VB.*,Only Rough POS
300164,RB.* VB.* DT.*,238.0,.* .* .*,RB.* VB.* DT.*,Only Rough POS
300165,VB.* DT.* PR.*,430.0,.* .* .*,VB.* DT.* PR.*,Only Rough POS
300166,CD.* JJ.* NN.*,9.0,.* .* .*,CD.* JJ.* NN.*,Only Rough POS
300167,JJ.* PM.* NN.*,84.0,.* .* .*,JJ.* PM.* NN.*,Only Rough POS
300168,NN.*_PM.* CC.* VB.*,63.0,.* .* .*,NN.*_PM.* CC.* VB.*,Only Rough POS
300169,CC.* PR.* JJ.*,455.0,.* .* .*,CC.* PR.* JJ.*,Only Rough POS
300170,DT.* RB.* VB.*,45.0,.* .* .*,DT.* RB.* VB.*,Only Rough POS
300171,RB.* DT.* NN.*_PM.*,116.0,.* .* .*,RB.* DT.* NN.*_PM.*,Only Rough POS
300172,VB.* CC.* RB.*,123.0,.* .* .*,VB.* CC.* RB.*,Only Rough POS
300173,CC.* RB.* NN.*,145.0,.* .* .*,CC.* RB.* NN.*,Only Rough POS
300174,CC.* NN.* DT.*,58.0,.* .* .*,CC.* NN.* DT.*,Only Rough POS
300175,NN.* DT.* DT.*,7.0,.* .* .*,NN.* DT.* DT.*,Only Rough POS
300176,NN.* RB.* CC.*_PM.*,5.0,.* .* .*,NN.* RB.* CC.*_PM.*,Only Rough POS
300177,RB.* CC.*_PM.* NN.*,7.0,.* .* .*,RB.* CC.*_PM.* NN.*,Only Rough POS
300178,NN.* RB.*_PM.* CC.*,2.0,.* .* .*,NN.* RB.*_PM.* CC.*,Only Rough POS
300179,NN.* RB.* CD.*_PM.*,97.0,.* .* .*,NN.* RB.* CD.*_PM.*,Only Rough POS
300180,PM.*_ RB.* PR.*,1148.0,.* .*,RB.* PR.*,Only Rough POS
300181,PR.* NN.* RB.*,314.0,.* .* .*,PR.* NN.* RB.*,Only Rough POS
300182,NN.* CC.* PR.*_PM.*,163.0,.* .* .*,NN.* CC.* PR.*_PM.*,Only Rough POS
300183,CC.* PR.*_PM.* NN.*,76.0,.* .* .*,CC.* PR.*_PM.* NN.*,Only Rough POS
300184,NN.* DT.* JJ.*,142.0,.* .* .*,NN.* DT.* JJ.*,Only Rough POS
300185,CC.* NN.* PR.*_PM.*_PM.*,13.0,.* .* .*,CC.* NN.* PR.*_PM.*_PM.*,Only Rough POS
300186,JJ.* NN.* JJ.*,59.0,.* .* .*,JJ.* NN.* JJ.*,Only Rough POS
300187,NN.* CC.* RB.*,211.0,.* .* .*,NN.* CC.* RB.*,Only Rough POS
300188,CC.* RB.* NN.*_PM.*,46.0,.* .* .*,CC.* RB.* NN.*_PM.*,Only Rough POS
300189,NN.* DT.* PR.*,228.0,.* .* .*,NN.* DT.* PR.*,Only Rough POS
300190,CC.* NN.* PR.*,232.0,.* .* .*,CC.* NN.* PR.*,Only Rough POS
300191,NN.* PR.* RB.*,24.0,.* .* .*,NN.* PR.* RB.*,Only Rough POS
300192,VB.* PR.* NN.*,144.0,.* .* .*,VB.* PR.* NN.*,Only Rough POS
300193,NN.* DT.* RB.*,26.0,.* .* .*,NN.* DT.* RB.*,Only Rough POS
300194,NN.* PR.* CC.*,53.0,.* .* .*,NN.* PR.* CC.*,Only Rough POS
300195,PR.* DT.* PR.*,113.0,.* .* .*,PR.* DT.* PR.*,Only Rough POS
300196,PR.* NN.* NN.*,96.0,.* .* .*,PR.* NN.* NN.*,Only Rough POS
300197,LM RB.* NN.*,1133.0,.* .* .*,.* RB.* NN.*,Only Rough POS
300198,RB.* NN.* JJ.*,17.0,.* .* .*,RB.* NN.* JJ.*,Only Rough POS
300199,CC.* JJ.* NN.*_PM.*_PM.*,19.0,.* .* .*,CC.* JJ.* NN.*_PM.*_PM.*,Only Rough POS
300200,DT.* DT.* PR.*,23.0,.* .* .*,DT.* DT.* PR.*,Only Rough POS
300201,DT.* PR.* CC.*,18.0,.* .* .*,DT.* PR.* CC.*,Only Rough POS
300202,PR.* CC.* NN.*,152.0,.* .* .*,PR.* CC.* NN.*,Only Rough POS
300203,CC.* RB.* VB.*,184.0,.* .* .*,CC.* RB.* VB.*,Only Rough POS
300204,RB.* CC.* NN.*_PM.*_PM.*,15.0,.* .* .*,RB.* CC.* NN.*_PM.*_PM.*,Only Rough POS
300205,DT.* PR.* DT.*,194.0,.* .* .*,DT.* PR.* DT.*,Only Rough POS
300206,PR.* DT.* RB.*,10.0,.* .* .*,PR.* DT.* RB.*,Only Rough POS
300207,DT.* RB.* NN.*,78.0,.* .* .*,DT.* RB.* NN.*,Only Rough POS
300208,RB.* CC.* JJ.*,159.0,.* .* .*,RB.* CC.* JJ.*,Only Rough POS
300209,CC.* JJ.* RB.*,59.0,.* .* .*,CC.* JJ.* RB.*,Only Rough POS
300210,JJ.* RB.* VB.*,39.0,.* .* .*,JJ.* RB.* VB.*,Only Rough POS
300211,LM PR.* NN.*,3771.0,.* .* .*,.* PR.* NN.*,Only Rough POS
300212,CC.* DT.* FW_PM.*,21.0,.* .* .*,CC.* DT.* FW_PM.*,Only Rough POS
300213,CC.* PR.* VB.*,163.0,.* .* .*,CC.* PR.* VB.*,Only Rough POS
300214,PR.* VB.* NN.*,70.0,.* .* .*,PR.* VB.* NN.*,Only Rough POS
300215,VB.* NN.* JJ.*,32.0,.* .* .*,VB.* NN.* JJ.*,Only Rough POS
300216,NN.* JJ.* CC.*,244.0,.* .* .*,NN.* JJ.* CC.*,Only Rough POS
300217,LM VB.* CC.*,2254.0,.* .* .*,.* VB.* CC.*,Only Rough POS
300218,VB.* CC.* CC.*,26.0,.* .* .*,VB.* CC.* CC.*,Only Rough POS
300219,CC.* NN.* VB.*,152.0,.* .* .*,CC.* NN.* VB.*,Only Rough POS
300220,NN.* VB.* CC.*,280.0,.* .* .*,NN.* VB.* CC.*,Only Rough POS
300221,FW LM VB.*,6502.0,.* .* .*,.* .* VB.*,Only Rough POS
300222,LM VB.* VB.*_PM.*,50.0,.* .* .*,.* VB.* VB.*_PM.*,Only Rough POS
300223,DT.* NN.* FW,1315.0,.* .* .*,DT.* NN.* .*,Only Rough POS
300224,NN.* FW LM,10429.0,.* .* .*,NN.* .* .*,Only Rough POS
300225,LM VB.* JJ.*,450.0,.* .* .*,.* VB.* JJ.*,Only Rough POS
300226,VB.* JJ.* CC.*,55.0,.* .* .*,VB.* JJ.* CC.*,Only Rough POS
300227,CC.* PR.* RB.*,200.0,.* .* .*,CC.* PR.* RB.*,Only Rough POS
300228,PR.* RB.* NN.*_PM.*,26.0,.* .* .*,PR.* RB.* NN.*_PM.*,Only Rough POS
300229,NN.* DT.* VB.*,149.0,.* .* .*,NN.* DT.* VB.*,Only Rough POS
300230,NN.* VB.* NN.*_PM.*,4.0,.* .* .*,NN.* VB.* NN.*_PM.*,Only Rough POS
300231,VB.* JJ.* RB.*,22.0,.* .* .*,VB.* JJ.* RB.*,Only Rough POS
300232,VB.* DT.* JJ.*,248.0,.* .* .*,VB.* DT.* JJ.*,Only Rough POS
300233,DT.* JJ.* PR.*,28.0,.* .* .*,DT.* JJ.* PR.*,Only Rough POS
300234,JJ.* PR.* RB.*_PM.*,2.0,.* .* .*,JJ.* PR.* RB.*_PM.*,Only Rough POS
300235,VB.* JJ.* NN.*,255.0,.* .* .*,VB.* JJ.* NN.*,Only Rough POS
300236,CC.* JJ.* PR.*,58.0,.* .* .*,CC.* JJ.* PR.*,Only Rough POS
300237,JJ.* PR.* NN.*,66.0,.* .* .*,JJ.* PR.* NN.*,Only Rough POS
300238,PR.* RB.* VB.*_PM.*,14.0,.* .* .*,PR.* RB.* VB.*_PM.*,Only Rough POS
300239,CC.* CC.* NN.*_PM.*,85.0,.* .* .*,CC.* CC.* NN.*_PM.*,Only Rough POS
300240,DT.* RB.* JJ.*,43.0,.* .* .*,DT.* RB.* JJ.*,Only Rough POS
300241,PR.* CD.* NN.*,25.0,.* .* .*,PR.* CD.* NN.*,Only Rough POS
300242,CC.* CC.* JJ.*,68.0,.* .* .*,CC.* CC.* JJ.*,Only Rough POS
300243,VB.* NN.* NN.*,33.0,.* .* .*,VB.* NN.* NN.*,Only Rough POS
300244,NN.* NN.* NN.*_PM.*,24.0,.* .* .*,NN.* NN.* NN.*_PM.*,Only Rough POS
300245,PR.* NN.* VB.*,118.0,.* .* .*,PR.* NN.* VB.*,Only Rough POS
300246,RB.* RB.* VB.*_PM.*,40.0,.* .* .*,RB.* RB.* VB.*_PM.*,Only Rough POS
300247,DT.* VB.* RB.*_PM.*,6.0,.* .* .*,DT.* VB.* RB.*_PM.*,Only Rough POS
300248,LM DT.* JJ.*,1221.0,.* .* .*,.* DT.* JJ.*,Only Rough POS
300249,RB.* CC.* CD.*_PM.*,6.0,.* .* .*,RB.* CC.* CD.*_PM.*,Only Rough POS
300250,CC.* JJ.* JJ.*,215.0,.* .* .*,CC.* JJ.* JJ.*,Only Rough POS
300251,PR.* RB.* NN.*,173.0,.* .* .*,PR.* RB.* NN.*,Only Rough POS
300252,CC.* VB.* RB.*,116.0,.* .* .*,CC.* VB.* RB.*,Only Rough POS
300253,PR.* LM RB.*,513.0,.* .* .*,PR.* .* RB.*,Only Rough POS
300254,PM.* NN.* RB.*,48.0,.* .* .*,PM.* NN.* RB.*,Only Rough POS
300255,CC.* VB.* FW_PM.*,6.0,.* .* .*,CC.* VB.* FW_PM.*,Only Rough POS
300256,CC.* CC.* VB.*,29.0,.* .* .*,CC.* CC.* VB.*,Only Rough POS
300257,CC.* VB.* NN.*,345.0,.* .* .*,CC.* VB.* NN.*,Only Rough POS
300258,CC.* CD.* NN.*_PM.*,66.0,.* .* .*,CC.* CD.* NN.*_PM.*,Only Rough POS
300259,NN.* RB.* NN.*_PM.*,155.0,.* .* .*,NN.* RB.* NN.*_PM.*,Only Rough POS
300260,JJ.* CC.* PR.*,152.0,.* .* .*,JJ.* CC.* PR.*,Only Rough POS
300261,NN.* CC.*_PM.* VB.*,33.0,.* .* .*,NN.* CC.*_PM.* VB.*,Only Rough POS
300262,CC.*_PM.* VB.* CC.*,20.0,.* .* .*,CC.*_PM.* VB.* CC.*,Only Rough POS
300263,RB.* JJ.* CD.*,10.0,.* .* .*,RB.* JJ.* CD.*,Only Rough POS
300264,CD.* CC.* NN.*_PM.*_PM.*,3.0,.* .* .*,CD.* CC.* NN.*_PM.*_PM.*,Only Rough POS
300265,NN.* VB.* NN.*,13.0,.* .* .*,NN.* VB.* NN.*,Only Rough POS
300266,CC.* RB.* PR.*,40.0,.* .* .*,CC.* RB.* PR.*,Only Rough POS
300267,CC.* RB.* JJ.*,91.0,.* .* .*,CC.* RB.* JJ.*,Only Rough POS
300268,DT.* DT.* NN.*_PM.*,117.0,.* .* .*,DT.* DT.* NN.*_PM.*,Only Rough POS
300269,DT.* PR.* PM.*,28.0,.* .* .*,DT.* PR.* PM.*,Only Rough POS
300270,DT.* CC.* NN.*_PM.*,4.0,.* .* .*,DT.* CC.* NN.*_PM.*,Only Rough POS
300271,RB.* DT.* VB.*_PM.*,23.0,.* .* .*,RB.* DT.* VB.*_PM.*,Only Rough POS
300272,PR.* RB.* RB.*_PM.*,4.0,.* .* .*,PR.* RB.* RB.*_PM.*,Only Rough POS
300273,PR.* CC.* JJ.*,139.0,.* .* .*,PR.* CC.* JJ.*,Only Rough POS
300274,VB.* RB.* CC.*,61.0,.* .* .*,VB.* RB.* CC.*,Only Rough POS
300275,RB.* CC.* NN.*,450.0,.* .* .*,RB.* CC.* NN.*,Only Rough POS
300276,DT.* JJ.* DT.*,40.0,.* .* .*,DT.* JJ.* DT.*,Only Rough POS
300277,JJ.* DT.* NN.*_PM.*,73.0,.* .* .*,JJ.* DT.* NN.*_PM.*,Only Rough POS
300278,NN.* LM VB.*_PM.*,476.0,.* .* .*,NN.* .* VB.*_PM.*,Only Rough POS
300279,DT.* PR.* VB.*_PM.*,8.0,.* .* .*,DT.* PR.* VB.*_PM.*,Only Rough POS
300280,VB.* VB.* NN.*,63.0,.* .* .*,VB.* VB.* NN.*,Only Rough POS
300281,NN.* CC.*_PM.* JJ.*,24.0,.* .* .*,NN.* CC.*_PM.* JJ.*,Only Rough POS
300282,VB.* JJ.* PR.*,16.0,.* .* .*,VB.* JJ.* PR.*,Only Rough POS
300283,NN.* VB.* DT.*,53.0,.* .* .*,NN.* VB.* DT.*,Only Rough POS
300284,CC.* NN.* NN.*_PM.*,207.0,.* .* .*,CC.* NN.* NN.*_PM.*,Only Rough POS
300285,RB.* CC.* VB.*_PM.*,29.0,.* .* .*,RB.* CC.* VB.*_PM.*,Only Rough POS
300286,CC.* CC.* PR.*,131.0,.* .* .*,CC.* CC.* PR.*,Only Rough POS
300287,CC.* CC.* VB.*_PM.*,4.0,.* .* .*,CC.* CC.* VB.*_PM.*,Only Rough POS
300288,NN.* CC.* NN.*_PM.*_PM.*,123.0,.* .* .*,NN.* CC.* NN.*_PM.*_PM.*,Only Rough POS
300289,FW LM JJ.*,7254.0,.* .* .*,.* .* JJ.*,Only Rough POS
300290,CC.* DT.* PR.*,199.0,.* .* .*,CC.* DT.* PR.*,Only Rough POS
300291,PR.* NN.* JJ.*,98.0,.* .* .*,PR.* NN.* JJ.*,Only Rough POS
300292,NN.* JJ.* LM,457.0,.* .* .*,NN.* JJ.* .*,Only Rough POS
300293,DT.* PR.* VB.*,83.0,.* .* .*,DT.* PR.* VB.*,Only Rough POS
300294,VB.* NN.* RB.*,67.0,.* .* .*,VB.* NN.* RB.*,Only Rough POS
300295,JJ.* JJ.* NN.*_PM.*,64.0,.* .* .*,JJ.* JJ.* NN.*_PM.*,Only Rough POS
300296,CC.* FW NN.*,6726.0,.* .* .*,CC.* .* NN.*,Only Rough POS
300297,NN.* JJ.* DT.*,25.0,.* .* .*,NN.* JJ.* DT.*,Only Rough POS
300298,JJ.* NN.* PM.*,44.0,.* .* .*,JJ.* NN.* PM.*,Only Rough POS
300299,PM.* CC.* JJ.*,23.0,.* .* .*,PM.* CC.* JJ.*,Only Rough POS
300300,JJ.* CC.* JJ.*,96.0,.* .* .*,JJ.* CC.* JJ.*,Only Rough POS
300301,DT.* NN.* JJ.*,201.0,.* .* .*,DT.* NN.* JJ.*,Only Rough POS
300302,RB.* NN.* DT.*,47.0,.* .* .*,RB.* NN.* DT.*,Only Rough POS
300303,CC.* PR.*_PM.* JJ.*,12.0,.* .* .*,CC.* PR.*_PM.* JJ.*,Only Rough POS
300304,PR.*_PM.* JJ.* NN.*_PM.*_PM.*,5.0,.* .* .*,PR.*_PM.* JJ.* NN.*_PM.*_PM.*,Only Rough POS
300305,VB.* LM VB.*,730.0,.* .* .*,VB.* .* VB.*,Only Rough POS
300306,LM VB.* DT.*,707.0,.* .* .*,.* VB.* DT.*,Only Rough POS
300307,LM VB.* CC.*_PM.*,105.0,.* .* .*,.* VB.* CC.*_PM.*,Only Rough POS
300308,VB.* CC.*_PM.* FW,102.0,.* .* .*,VB.* CC.*_PM.* .*,Only Rough POS
300309,FW NN.*_PM.* CC.*,125.0,.* .* .*,.* NN.*_PM.* CC.*,Only Rough POS
300310,CC.* VB.* DT.*_PM.*,8.0,.* .* .*,CC.* VB.* DT.*_PM.*,Only Rough POS
300311,VB.* DT.*_PM.* NN.*,6.0,.* .* .*,VB.* DT.*_PM.* NN.*,Only Rough POS
300312,NN.*_PM.* CC.* CC.*,7.0,.* .* .*,NN.*_PM.* CC.* CC.*,Only Rough POS
300313,RB.* VB.* VB.*_PM.*,6.0,.* .* .*,RB.* VB.* VB.*_PM.*,Only Rough POS
300314,CC.* JJ.* PR.*_PM.*,7.0,.* .* .*,CC.* JJ.* PR.*_PM.*,Only Rough POS
300315,JJ.* PR.*_PM.* NN.*,3.0,.* .* .*,JJ.* PR.*_PM.* NN.*,Only Rough POS
300316,NN.* PM.* PR.*,53.0,.* .* .*,NN.* PM.* PR.*,Only Rough POS
300317,PR.* FW CC.*,2000.0,.* .* .*,PR.* .* CC.*,Only Rough POS
300318,FW CC.* JJ.*,2568.0,.* .* .*,.* CC.* JJ.*,Only Rough POS
300319,PR.*_PM.* NN.* PR.*,44.0,.* .* .*,PR.*_PM.* NN.* PR.*,Only Rough POS
300320,NN.* PR.* NN.*,55.0,.* .* .*,NN.* PR.* NN.*,Only Rough POS
300321,RB.* CD.* NN.*,34.0,.* .* .*,RB.* CD.* NN.*,Only Rough POS
300322,DT.* CD.* NN.*,42.0,.* .* .*,DT.* CD.* NN.*,Only Rough POS
300323,CC.* NN.* NN.*,418.0,.* .* .*,CC.* NN.* NN.*,Only Rough POS
300324,PR.* NN.* VB.*_PM.*,9.0,.* .* .*,PR.* NN.* VB.*_PM.*,Only Rough POS
300325,NN.* CC.* NN.*,1620.0,.* .* .*,NN.* CC.* NN.*,Only Rough POS
300326,CC.* NN.* PR.*_PM.*,109.0,.* .* .*,CC.* NN.* PR.*_PM.*,Only Rough POS
300327,DT.* VB.* NN.*,202.0,.* .* .*,DT.* VB.* NN.*,Only Rough POS
300328,VB.* NN.* VB.*,37.0,.* .* .*,VB.* NN.* VB.*,Only Rough POS
300329,RB.* DT.* NN.*,239.0,.* .* .*,RB.* DT.* NN.*,Only Rough POS
300330,LM VB.* RB.*_PM.*,104.0,.* .* .*,.* VB.* RB.*_PM.*,Only Rough POS
300331,RB.* CD.* LM,157.0,.* .* .*,RB.* CD.* .*,Only Rough POS
300332,LM CC.* JJ.*,2568.0,.* .* .*,.* CC.* JJ.*,Only Rough POS
300333,CD.* PR.* RB.*,4.0,.* .* .*,CD.* PR.* RB.*,Only Rough POS
300334,PR.* PR.* NN.*,30.0,.* .* .*,PR.* PR.* NN.*,Only Rough POS
300335,PR.* JJ.* CC.*,68.0,.* .* .*,PR.* JJ.* CC.*,Only Rough POS
300336,DT.* JJ.* VB.*_PM.*,6.0,.* .* .*,DT.* JJ.* VB.*_PM.*,Only Rough POS
300337,CC.* NN.* LM_PM.*,23.0,.* .* .*,CC.* NN.* LM_PM.*,Only Rough POS
300338,LM_PM.* JJ.*_PM.* CC.*,3.0,.* .* .*,LM_PM.* JJ.*_PM.* CC.*,Only Rough POS
300339,JJ.*_PM.* CC.* PR.*,3.0,.* .* .*,JJ.*_PM.* CC.* PR.*,Only Rough POS
300340,PR.* NN.* NN.*_PM.*,41.0,.* .* .*,PR.* NN.* NN.*_PM.*,Only Rough POS
300341,VB.* CC.* PR.*_PM.*,57.0,.* .* .*,VB.* CC.* PR.*_PM.*,Only Rough POS
300342,PR.* CC.* NN.*_PM.*,116.0,.* .* .*,PR.* CC.* NN.*_PM.*,Only Rough POS
300343,PR.* NN.* PR.*,67.0,.* .* .*,PR.* NN.* PR.*,Only Rough POS
300344,JJ.* RB.* NN.*,42.0,.* .* .*,JJ.* RB.* NN.*,Only Rough POS
300345,NN.* LM PR.*,1947.0,.* .* .*,NN.* .* PR.*,Only Rough POS
300346,PR.* JJ.* NN.*_PM.*_PM.*,14.0,.* .* .*,PR.* JJ.* NN.*_PM.*_PM.*,Only Rough POS
300347,VB.* PR.* VB.*,234.0,.* .* .*,VB.* PR.* VB.*,Only Rough POS
300348,DT.* NN.* LM_PM.*,44.0,.* .* .*,DT.* NN.* LM_PM.*,Only Rough POS
300349,NN.* LM_PM.* JJ.*,13.0,.* .* .*,NN.* LM_PM.* JJ.*,Only Rough POS
300350,LM_PM.* JJ.* CC.*,11.0,.* .* .*,LM_PM.* JJ.* CC.*,Only Rough POS
300351,VB.* CC.* JJ.*_PM.*,35.0,.* .* .*,VB.* CC.* JJ.*_PM.*,Only Rough POS
300352,CC.* NN.*_PM.* NN.*,62.0,.* .* .*,CC.* NN.*_PM.* NN.*,Only Rough POS
300353,NN.*_PM.* NN.* JJ.*,4.0,.* .* .*,NN.*_PM.* NN.* JJ.*,Only Rough POS
300354,JJ.* NN.* NN.*,116.0,.* .* .*,JJ.* NN.* NN.*,Only Rough POS
300355,PM.* CD.* NN.*,22.0,.* .* .*,PM.* CD.* NN.*,Only Rough POS
300356,CD.* NN.* JJ.*,25.0,.* .* .*,CD.* NN.* JJ.*,Only Rough POS
300357,LM VB.*_PM.* JJ.*,14.0,.* .* .*,.* VB.*_PM.* JJ.*,Only Rough POS
300358,VB.*_PM.* JJ.* CC.*,6.0,.* .* .*,VB.*_PM.* JJ.* CC.*,Only Rough POS
300359,JJ.* NN.*_PM.* CC.*,21.0,.* .* .*,JJ.* NN.*_PM.* CC.*,Only Rough POS
300360,CC.* PR.* DT.*_PM.*,3.0,.* .* .*,CC.* PR.* DT.*_PM.*,Only Rough POS
300361,CC.* DT.* NN.*_PM.*_PM.*,35.0,.* .* .*,CC.* DT.* NN.*_PM.*_PM.*,Only Rough POS
300362,DT.* NN.* CC.*_PM.*,61.0,.* .* .*,DT.* NN.* CC.*_PM.*,Only Rough POS
300363,CC.*_PM.* VB.* PR.*,13.0,.* .* .*,CC.*_PM.* VB.* PR.*,Only Rough POS
300364,VB.* PR.* JJ.*_PM.*,1.0,.* .* .*,VB.* PR.* JJ.*_PM.*,Only Rough POS
300365,NN.* CC.* VB.*_PM.*_PM.*,9.0,.* .* .*,NN.* CC.* VB.*_PM.*_PM.*,Only Rough POS
300366,CC.* VB.* RB.*_PM.*,32.0,.* .* .*,CC.* VB.* RB.*_PM.*,Only Rough POS
300367,FW_PM.* CC.* VB.*,8.0,.* .* .*,FW_PM.* CC.* VB.*,Only Rough POS
300368,VB.* RB.* CD.*_PM.*,35.0,.* .* .*,VB.* RB.* CD.*_PM.*,Only Rough POS
300369,CC.* NN.* CC.*_PM.*,60.0,.* .* .*,CC.* NN.* CC.*_PM.*,Only Rough POS
300370,NN.* CC.*_PM.* DT.*,22.0,.* .* .*,NN.* CC.*_PM.* DT.*,Only Rough POS
300371,CC.*_PM.* DT.* NN.*_PM.*,3.0,.* .* .*,CC.*_PM.* DT.* NN.*_PM.*,Only Rough POS
300372,DT.* NN.*_PM.* RB.*,3.0,.* .* .*,DT.* NN.*_PM.* RB.*,Only Rough POS
300373,CC.* PR.*_PM.* NN.*_PM.*,4.0,.* .* .*,CC.* PR.*_PM.* NN.*_PM.*,Only Rough POS
300374,PR.*_PM.* NN.*_PM.* CC.*,4.0,.* .* .*,PR.*_PM.* NN.*_PM.* CC.*,Only Rough POS
300375,RB.* VB.* CC.*_PM.*,11.0,.* .* .*,RB.* VB.* CC.*_PM.*,Only Rough POS
300376,VB.* CC.*_PM.* NN.*_PM.*,8.0,.* .* .*,VB.* CC.*_PM.* NN.*_PM.*,Only Rough POS
300377,CC.*_PM.* NN.*_PM.* CC.*,7.0,.* .* .*,CC.*_PM.* NN.*_PM.* CC.*,Only Rough POS
300378,NN.*_PM.* CC.* DT.*,21.0,.* .* .*,NN.*_PM.* CC.* DT.*,Only Rough POS
300379,NN.* VB.* RB.*,43.0,.* .* .*,NN.* VB.* RB.*,Only Rough POS
