Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
306875,VBTS RB.* JJ.*,52.0,VBTS .* .*,.* RB.* JJ.*,Mixed POS
306876,RBW_CCP JJ.* PM.*,149.0,RBW_CCP .* .*,.* JJ.* PM.*,Mixed POS
306877,JJN_CCP NN.* PR.*,17.0,JJN_CCP .* .*,.* NN.* PR.*,Mixed POS
306878,VBTS CC.* PR.*,483.0,VBTS .* .*,.* CC.* PR.*,Mixed POS
306879,CCT PR.* DT.*,159.0,CCT .* .*,.* PR.* DT.*,Mixed POS
306880,PRI_CCP DT.* NN.*,111.0,PRI_CCP .* .*,.* DT.* NN.*,Mixed POS
306881,CCA DT.* JJ.*,69.0,CCA .* .*,.* DT.* JJ.*,Mixed POS
306882,RBW_CCP JJ.* NN.*,76.0,RBW_CCP .* .*,.* JJ.* NN.*,Mixed POS
306883,JJD_CCP NN.* CCB,909.0,JJD_CCP .* CCB,.* NN.* .*,Mixed POS
306884,CDB DT.* PRSP_CCP,1.0,CDB .* PRSP_CCP,.* DT.* .*,Mixed POS
306885,DTCP NN.* VB.*,165.0,DTCP .* .*,.* NN.* VB.*,Mixed POS
306886,CCA DT.* JJ.*,69.0,CCA .* .*,.* DT.* JJ.*,Mixed POS
306887,DTCP JJ.* NN.*_PM.*,71.0,DTCP .* .*,.* JJ.* NN.*_PM.*,Mixed POS
306888,VBTS CC.* JJ.*,334.0,VBTS .* .*,.* CC.* JJ.*,Mixed POS
306889,JJD_CCP NN.* DTP,37.0,JJD_CCP .* DTP,.* NN.* .*,Mixed POS
306890,NNC CCB NN.*_PM.*,736.0,NNC CCB .*,.* .* NN.*_PM.*,Mixed POS
306891,VBN_CCP NN.* DT.*,19.0,VBN_CCP .* .*,.* NN.* DT.*,Mixed POS
306892,CCB NN.* RB.*,231.0,CCB .* .*,.* NN.* RB.*,Mixed POS
306893,VBTS CC.* PR.*,483.0,VBTS .* .*,.* CC.* PR.*,Mixed POS
306894,CCB PR.* CC.*,13.0,CCB .* .*,.* PR.* CC.*,Mixed POS
306895,CCP DT.* NN.*_PM.*,288.0,CCP .* .*,.* DT.* NN.*_PM.*,Mixed POS
306896,CCB DT.* VB.*,64.0,CCB .* .*,.* DT.* VB.*,Mixed POS
306897,DTCP VB.* CC.*,68.0,DTCP .* .*,.* VB.* CC.*,Mixed POS
306898,VBTR_VBRF CC.* NN.*,31.0,VBTR_VBRF .* .*,.* CC.* NN.*,Mixed POS
306899,NNP CC.* CD.*_PM.*,20.0,NNP .* .*,.* CC.* CD.*_PM.*,Mixed POS
306900,VBW CC.* NN.*,182.0,VBW .* .*,.* CC.* NN.*,Mixed POS
306901,CCB NN.* JJ.*,132.0,CCB .* .*,.* NN.* JJ.*,Mixed POS
306902,NNC_CCP JJ.* RB.*,22.0,NNC_CCP .* .*,.* JJ.* RB.*,Mixed POS
306903,NNC CCB PR.*,467.0,NNC CCB .*,.* .* PR.*,Mixed POS
306904,PRI_CCP NN.* DTC,92.0,PRI_CCP .* DTC,.* NN.* .*,Mixed POS
306905,CCB DT.* NN.*,431.0,CCB .* .*,.* DT.* NN.*,Mixed POS
306906,VBTR_VBAF CC.* VB.*,61.0,VBTR_VBAF .* .*,.* CC.* VB.*,Mixed POS
306907,NNC CCB JJ.*,452.0,NNC CCB .*,.* .* JJ.*,Mixed POS
306908,CCB DT.* NN.*_PM.*,262.0,CCB .* .*,.* DT.* NN.*_PM.*,Mixed POS
306909,CDB CC.* NN.*_PM.*,136.0,CDB .* .*,.* CC.* NN.*_PM.*,Mixed POS
306910,CDB CC.* NN.*_PM.*,136.0,CDB .* .*,.* CC.* NN.*_PM.*,Mixed POS
306911,VBTR_VBRF PM.* PR.*,2.0,VBTR_VBRF .* .*,.* PM.* PR.*,Mixed POS
306912,PMS PR.* JJ.*,18.0,PMS .* .*,.* PR.* JJ.*,Mixed POS
306913,PRP_CCP NN.* CC.*,16.0,PRP_CCP .* .*,.* NN.* CC.*,Mixed POS
306914,CCB DT.* NN.*_PM.*,262.0,CCB .* .*,.* DT.* NN.*_PM.*,Mixed POS
306915,CDB NN.* NN.*,45.0,CDB .* .*,.* NN.* NN.*,Mixed POS
306916,NNC_CCP NN.* LM,255.0,NNC_CCP .* .*,.* NN.* .*,Mixed POS
306917,VBTR_CCP DT.* NN.*,41.0,VBTR_CCP .* .*,.* DT.* NN.*,Mixed POS
306918,JJN_CCP NN.* VB.*,57.0,JJN_CCP .* .*,.* NN.* VB.*,Mixed POS
306919,VBW CC.* NN.*_PM.*,143.0,VBW .* .*,.* CC.* NN.*_PM.*,Mixed POS
306920,RBI DT.* PRQ_CCP,3.0,RBI .* PRQ_CCP,.* DT.* .*,Mixed POS
306921,JJN_CCP NN.* DT.*,105.0,JJN_CCP .* .*,.* NN.* DT.*,Mixed POS
306922,VBTS CC.* NN.*,395.0,VBTS .* .*,.* CC.* NN.*,Mixed POS
306923,RBL CC.* NN.*_PM.*,98.0,RBL .* .*,.* CC.* NN.*_PM.*,Mixed POS
306924,NNP RB.* PR.*,13.0,NNP .* .*,.* RB.* PR.*,Mixed POS
306925,PRSP_CCP VB.* DT.*,23.0,PRSP_CCP .* .*,.* VB.* DT.*,Mixed POS
306926,VBOF DT.* NN.*,142.0,VBOF .* .*,.* DT.* NN.*,Mixed POS
306927,CCP DT.* VBTS_PMP,8.0,CCP .* VBTS_PMP,.* DT.* .*,Mixed POS
306928,NNPA RBW_CCP CD.*,6.0,NNPA RBW_CCP .*,.* .* CD.*,Mixed POS
306929,RBW_CCP CD.* VB.*,10.0,RBW_CCP .* .*,.* CD.* VB.*,Mixed POS
306930,PRP_CCP VB.* CC.*,47.0,PRP_CCP .* .*,.* VB.* CC.*,Mixed POS
306931,RBW_CCP NN.* CD.*_PM.*,129.0,RBW_CCP .* .*,.* NN.* CD.*_PM.*,Mixed POS
306932,CCA CC.* NN.*,36.0,CCA .* .*,.* CC.* NN.*,Mixed POS
306933,RBW_CCP NN.* CD.*,198.0,RBW_CCP .* .*,.* NN.* CD.*,Mixed POS
306934,NNP JJ.* NN.*,9.0,NNP .* .*,.* JJ.* NN.*,Mixed POS
306935,NNC CCP VB.*_PM.*,78.0,NNC CCP .*,.* .* VB.*_PM.*,Mixed POS
306936,CDB CC.* NN.*_PM.*,136.0,CDB .* .*,.* CC.* NN.*_PM.*,Mixed POS
306937,VBW CC.* JJ.*,155.0,VBW .* .*,.* CC.* JJ.*,Mixed POS
306938,CCT JJ.* NN.*,975.0,CCT .* .*,.* JJ.* NN.*,Mixed POS
306939,VBTR CCT FW_PM.*,3.0,VBTR CCT .*,.* .* FW_PM.*,Mixed POS
306940,NNP CC.* JJ.*,166.0,NNP .* .*,.* CC.* JJ.*,Mixed POS
306941,JJN_CCP NN.* CC.*,487.0,JJN_CCP .* .*,.* NN.* CC.*,Mixed POS
306942,VBAF DT.* NNC_CCP,5.0,VBAF .* NNC_CCP,.* DT.* .*,Mixed POS
306943,DTC NNC_CCP NN.*,62.0,DTC NNC_CCP .*,.* .* NN.*,Mixed POS
306944,NNC_CCP NN.* CC.*,102.0,NNC_CCP .* .*,.* NN.* CC.*,Mixed POS
306945,JJD CC.* NN.*_PM.*,483.0,JJD .* .*,.* CC.* NN.*_PM.*,Mixed POS
306946,CCT NN.* CD.*_PM.*,50.0,CCT .* .*,.* NN.* CD.*_PM.*,Mixed POS
306947,CCB JJ.* NN.*_PM.*,165.0,CCB .* .*,.* JJ.* NN.*_PM.*,Mixed POS
306948,JJCS_JJD_CCP VB.* CC.*,11.0,JJCS_JJD_CCP .* .*,.* VB.* CC.*,Mixed POS
306949,RBW_CCP JJ.* DT.*,7.0,RBW_CCP .* .*,.* JJ.* DT.*,Mixed POS
306950,JJN_CCP DT.* NN.*,48.0,JJN_CCP .* .*,.* DT.* NN.*,Mixed POS
306951,NNP DT.* NNC_CCP,18.0,NNP .* NNC_CCP,.* DT.* .*,Mixed POS
306952,DTC NNC_CCP NN.*_PM.*,9.0,DTC NNC_CCP .*,.* .* NN.*_PM.*,Mixed POS
306953,CCB CD.* NN.*,73.0,CCB .* .*,.* CD.* NN.*,Mixed POS
306954,RBW_CCP PR.* NN.*,27.0,RBW_CCP .* .*,.* PR.* NN.*,Mixed POS
306955,PRI_CCP NN.* LM,1550.0,PRI_CCP .* .*,.* NN.* .*,Mixed POS
306956,JJN_CCP JJ.* NNC,61.0,JJN_CCP .* NNC,.* JJ.* .*,Mixed POS
306957,VBTS RB.* NN.*,144.0,VBTS .* .*,.* RB.* NN.*,Mixed POS
306958,RBW_CCP NN.* CC.*,283.0,RBW_CCP .* .*,.* NN.* CC.*,Mixed POS
306959,PRO DT.* JJCS_JJD_CCP,12.0,PRO .* JJCS_JJD_CCP,.* DT.* .*,Mixed POS
306960,DTC JJCS_JJD_CCP NN.*,63.0,DTC JJCS_JJD_CCP .*,.* .* NN.*,Mixed POS
306961,JJCS_JJD_CCP NN.* CC.*,141.0,JJCS_JJD_CCP .* .*,.* NN.* CC.*,Mixed POS
306962,RBI DT.* JJN_CCP,5.0,RBI .* JJN_CCP,.* DT.* .*,Mixed POS
306963,DTC JJN_CCP VB.*,21.0,DTC JJN_CCP .*,.* .* VB.*,Mixed POS
306964,JJN_CCP VB.* NN.*,11.0,JJN_CCP .* .*,.* VB.* NN.*,Mixed POS
306965,VBTS_CCP NN.* LM,175.0,VBTS_CCP .* .*,.* NN.* .*,Mixed POS
306966,VBTS CC.* NN.*_PM.*,265.0,VBTS .* .*,.* CC.* NN.*_PM.*,Mixed POS
306967,JJD_CCP VB.* CC.*,102.0,JJD_CCP .* .*,.* VB.* CC.*,Mixed POS
306968,VBTR CCB JJ.*,71.0,VBTR CCB .*,.* .* JJ.*,Mixed POS
306969,CCB JJ.* NN.*,927.0,CCB .* .*,.* JJ.* NN.*,Mixed POS
306970,NNC CCT NN.*_PM.*,359.0,NNC CCT .*,.* .* NN.*_PM.*,Mixed POS
306971,CCA NN.* RB.*,8.0,CCA .* .*,.* NN.* RB.*,Mixed POS
306972,NNP RB.* VB.*,29.0,NNP .* .*,.* RB.* VB.*,Mixed POS
306973,RBW_CCP VB.* NN.*_PM.*,25.0,RBW_CCP .* .*,.* VB.* NN.*_PM.*,Mixed POS
306974,LM JJD_CCP VB.*,196.0,.* JJD_CCP .*,.* .* VB.*,Mixed POS
306975,JJD_CCP VB.* CC.*,102.0,JJD_CCP .* .*,.* VB.* CC.*,Mixed POS
306976,CCP VB.* NN.*_PM.*,89.0,CCP .* .*,.* VB.* NN.*_PM.*,Mixed POS
306977,LM RBD_CCP VB.*,430.0,.* RBD_CCP .*,.* .* VB.*,Mixed POS
306978,RBD_CCP VB.* DT.*,127.0,RBD_CCP .* .*,.* VB.* DT.*,Mixed POS
306979,JJN_CCP NN.* RB.*,98.0,JJN_CCP .* .*,.* NN.* RB.*,Mixed POS
306980,VBTS DT.* PRSP_CCP,59.0,VBTS .* PRSP_CCP,.* DT.* .*,Mixed POS
306981,CDB JJ.* NN.*,9.0,CDB .* .*,.* JJ.* NN.*,Mixed POS
306982,JJD_CCP PM.* NN.*,42.0,JJD_CCP .* .*,.* PM.* NN.*,Mixed POS
306983,RBW DT.* JJD_CCP,11.0,RBW .* JJD_CCP,.* DT.* .*,Mixed POS
306984,DTC JJD_CCP NN.*_PM.*,37.0,DTC JJD_CCP .*,.* .* NN.*_PM.*,Mixed POS
306985,NNP_PMS CC.* VB.*,10.0,NNP_PMS .* .*,.* CC.* VB.*,Mixed POS
306986,CCT PR.* JJ.*,268.0,CCT .* .*,.* PR.* JJ.*,Mixed POS
306987,CCB JJ.* NN.*,927.0,CCB .* .*,.* JJ.* NN.*,Mixed POS
306988,JJCS_JJD_CCP NN.* CC.*,141.0,JJCS_JJD_CCP .* .*,.* NN.* CC.*,Mixed POS
306989,DTC RBW_CCP VB.*,12.0,DTC RBW_CCP .*,.* .* VB.*,Mixed POS
306990,RBW_CCP VB.* CC.*,79.0,RBW_CCP .* .*,.* VB.* CC.*,Mixed POS
306991,LM VBTR_CCP RB.*,33.0,.* VBTR_CCP .*,.* .* RB.*,Mixed POS
306992,VBTF CC.* RB.*,4.0,VBTF .* .*,.* CC.* RB.*,Mixed POS
306993,CCT RB.* NN.*,61.0,CCT .* .*,.* RB.* NN.*,Mixed POS
306994,RBW_CCP NN.* CC.*,283.0,RBW_CCP .* .*,.* NN.* CC.*,Mixed POS
306995,CCT NN.* DT.*,27.0,CCT .* .*,.* NN.* DT.*,Mixed POS
306996,NNC_CCP DT.* DTCP,4.0,NNC_CCP .* DTCP,.* DT.* .*,Mixed POS
306997,NNC RBR CC.*_PM.*,2.0,NNC RBR .*,.* .* CC.*_PM.*,Mixed POS
306998,RBR CC.*_PM.* NN.*,4.0,RBR .* .*,.* CC.*_PM.* NN.*,Mixed POS
306999,PMS_ RB.* PRS,430.0,.* PRS,RB.* .*,Mixed POS
307000,CCT PR.* NN.*,1397.0,CCT .* .*,.* PR.* NN.*,Mixed POS
307001,NNC RBW_CCP VB.*,21.0,NNC RBW_CCP .*,.* .* VB.*,Mixed POS
307002,NNC CCB PR.*,467.0,NNC CCB .*,.* .* PR.*,Mixed POS
307003,CCB PR.* NN.*,806.0,CCB .* .*,.* PR.* NN.*,Mixed POS
307004,PRQ_CCP NN.* CC.*,85.0,PRQ_CCP .* .*,.* NN.* CC.*,Mixed POS
307005,NNC CCT PR.*_PM.*,45.0,NNC CCT .*,.* .* PR.*_PM.*,Mixed POS
307006,CCT PR.*_PM.* NN.*,50.0,CCT .* .*,.* PR.*_PM.* NN.*,Mixed POS
307007,PRSP_CCP NN.* DT.*,37.0,PRSP_CCP .* .*,.* NN.* DT.*,Mixed POS
307008,DTC JJC_CCP NN.*,23.0,DTC JJC_CCP .*,.* .* NN.*,Mixed POS
307009,JJC_CCP NN.* LM,68.0,JJC_CCP .* .*,.* NN.* .*,Mixed POS
307010,VBTF CC.* NN.*,117.0,VBTF .* .*,.* CC.* NN.*,Mixed POS
307011,CCT NN.* PR.*_PM.*_PM.*,8.0,CCT .* .*,.* NN.* PR.*_PM.*_PM.*,Mixed POS
307012,CCT JJ.* NN.*_PM.*,210.0,CCT .* .*,.* JJ.* NN.*_PM.*,Mixed POS
307013,CCT JJ.* NN.*,975.0,CCT .* .*,.* JJ.* NN.*,Mixed POS
307014,NNC CCT NN.*_PM.*,359.0,NNC CCT .*,.* .* NN.*_PM.*,Mixed POS
307015,NNC CCT RB.*,39.0,NNC CCT .*,.* .* RB.*,Mixed POS
307016,CCT RB.* NN.*_PM.*,8.0,CCT .* .*,.* RB.* NN.*_PM.*,Mixed POS
307017,NNP DT.* JJN_CCP,24.0,NNP .* JJN_CCP,.* DT.* .*,Mixed POS
307018,DTC JJN_CCP NN.*,253.0,DTC JJN_CCP .*,.* .* NN.*,Mixed POS
307019,CCT NN.* PRO,119.0,CCT .* PRO,.* NN.* .*,Mixed POS
307020,NNC_CCP PRO RB.*,8.0,NNC_CCP PRO .*,.* .* RB.*,Mixed POS
307021,VBTS PR.* NN.*,24.0,VBTS .* .*,.* PR.* NN.*,Mixed POS
307022,NNP DT.* RBI_CCP,2.0,NNP .* RBI_CCP,.* DT.* .*,Mixed POS
307023,RBI_CCP PR.* NN.*,14.0,RBI_CCP .* .*,.* PR.* NN.*,Mixed POS
307024,NNC_CCP PRO CC.*,48.0,NNC_CCP PRO .*,.* .* CC.*,Mixed POS
307025,PRS DT.* PRSP_CCP,45.0,PRS .* PRSP_CCP,.* DT.* .*,Mixed POS
307026,PRSP_CCP NN.* NN.*,25.0,PRSP_CCP .* .*,.* NN.* NN.*,Mixed POS
307027,CCP JJ.* NN.*_PM.*_PM.*,17.0,CCP .* .*,.* JJ.* NN.*_PM.*_PM.*,Mixed POS
307028,NNC CCT RB.*,39.0,NNC CCT .*,.* .* RB.*,Mixed POS
307029,RBW CC.* NN.*_PM.*_PM.*,3.0,RBW .* .*,.* CC.* NN.*_PM.*_PM.*,Mixed POS
307030,DTC PRSP_CCP DT.*,135.0,DTC PRSP_CCP .*,.* .* DT.*,Mixed POS
307031,DTCP RB.* NN.*,14.0,DTCP .* .*,.* RB.* NN.*,Mixed POS
307032,VBTS CC.* PR.*,483.0,VBTS .* .*,.* CC.* PR.*,Mixed POS
307033,RBW CC.* NN.*_PM.*,63.0,RBW .* .*,.* CC.* NN.*_PM.*,Mixed POS
307034,NNC CCT PR.*_PM.*,45.0,NNC CCT .*,.* .* PR.*_PM.*,Mixed POS
307035,RBR CC.* JJ.*,33.0,RBR .* .*,.* CC.* JJ.*,Mixed POS
307036,JJD_CCP RB.* VB.*,7.0,JJD_CCP .* .*,.* RB.* VB.*,Mixed POS
307037,VBTR CCB NN.*_PM.*,72.0,VBTR CCB .*,.* .* NN.*_PM.*,Mixed POS
307038,LM PRI_CCP NN.*,1946.0,.* PRI_CCP .*,.* .* NN.*,Mixed POS
307039,CCA PR.* VB.*,10.0,CCA .* .*,.* PR.* VB.*,Mixed POS
307040,VBH NNC_CCP JJ.*,13.0,VBH NNC_CCP .*,.* .* JJ.*,Mixed POS
307041,NNC_CCP JJ.* CC.*,229.0,NNC_CCP .* .*,.* JJ.* CC.*,Mixed POS
307042,VBTS CC.* PR.*,483.0,VBTS .* .*,.* CC.* PR.*,Mixed POS
307043,VBW CC.* PR.*,161.0,VBW .* .*,.* CC.* PR.*,Mixed POS
307044,RBD_CCP VB.* CC.*,279.0,RBD_CCP .* .*,.* VB.* CC.*,Mixed POS
307045,CCT DT.* FW_PM.*,6.0,CCT .* .*,.* DT.* FW_PM.*,Mixed POS
307046,LM VBTR_VBAF CC.*,652.0,.* VBTR_VBAF .*,.* .* CC.*,Mixed POS
307047,VBTR_VBAF CC.* CC.*,15.0,VBTR_VBAF .* .*,.* CC.* CC.*,Mixed POS
307048,CCB NN.* VB.*,57.0,CCB .* .*,.* NN.* VB.*,Mixed POS
307049,NNC_CCP VB.* CC.*,262.0,NNC_CCP .* .*,.* VB.* CC.*,Mixed POS
307050,VBTR_VBAF CC.* NN.*,290.0,VBTR_VBAF .* .*,.* CC.* NN.*,Mixed POS
307051,DTCP NN.* VB.*,165.0,DTCP .* .*,.* NN.* VB.*,Mixed POS
307052,NNC_CCP VB.* CC.*,262.0,NNC_CCP .* .*,.* VB.* CC.*,Mixed POS
307053,LM VBS_CCP VB.*_PM.*,7.0,.* VBS_CCP .*,.* .* VB.*_PM.*,Mixed POS
307054,LM VBTR_VBAF JJ.*,4.0,.* VBTR_VBAF .*,.* .* JJ.*,Mixed POS
307055,VBTR_VBAF JJ.* CCB,1.0,VBTR_VBAF .* CCB,.* JJ.* .*,Mixed POS
307056,CCB PR.* RB.*,58.0,CCB .* .*,.* PR.* RB.*,Mixed POS
307057,PRI RB.* NN.*_PM.*,20.0,PRI .* .*,.* RB.* NN.*_PM.*,Mixed POS
307058,DTCP JJ.* NN.*_PM.*,71.0,DTCP .* .*,.* JJ.* NN.*_PM.*,Mixed POS
307059,DTCP NN.* VB.*,165.0,DTCP .* .*,.* NN.* VB.*,Mixed POS
307060,NNC_CCP VB.* NN.*_PM.*,2.0,NNC_CCP .* .*,.* VB.* NN.*_PM.*,Mixed POS
307061,NNC CCP VB.*,206.0,NNC CCP .*,.* .* VB.*,Mixed POS
307062,CCP VB.* CC.*,1536.0,CCP .* .*,.* VB.* CC.*,Mixed POS
307063,LM RBD_CCP VB.*,430.0,.* RBD_CCP .*,.* .* VB.*,Mixed POS
307064,RBD_CCP VB.* CC.*,279.0,RBD_CCP .* .*,.* VB.* CC.*,Mixed POS
307065,PRI_CCP JJ.* NN.*,288.0,PRI_CCP .* .*,.* JJ.* NN.*,Mixed POS
307066,CCP RB.* NN.*_PM.*,43.0,CCP .* .*,.* RB.* NN.*_PM.*,Mixed POS
307067,JJD CC.* NN.*_PM.*,483.0,JJD .* .*,.* CC.* NN.*_PM.*,Mixed POS
307068,VBTS DT.* JJN_CCP,21.0,VBTS .* JJN_CCP,.* DT.* .*,Mixed POS
307069,DTC JJN_CCP PR.*,13.0,DTC JJN_CCP .*,.* .* PR.*,Mixed POS
307070,DTC PRQ_CCP NN.*,33.0,DTC PRQ_CCP .*,.* .* NN.*,Mixed POS
307071,PRQ_CCP NN.* LM,197.0,PRQ_CCP .* .*,.* NN.* .*,Mixed POS
307072,PRP DT.* NN.*_PM.*,10.0,PRP .* .*,.* DT.* NN.*_PM.*,Mixed POS
307073,VBH JJN_CCP NN.*,26.0,VBH JJN_CCP .*,.* .* NN.*,Mixed POS
307074,CCB JJ.* PR.*,19.0,CCB .* .*,.* JJ.* PR.*,Mixed POS
307075,JJCC PRI_CCP NN.*,16.0,JJCC PRI_CCP .*,.* .* NN.*,Mixed POS
307076,PRI_CCP NN.* CCA,70.0,PRI_CCP .* CCA,.* NN.* .*,Mixed POS
307077,CCR CC.* NN.*_PM.*,23.0,CCR .* .*,.* CC.* NN.*_PM.*,Mixed POS
307078,DTC RBI_CCP JJ.*,4.0,DTC RBI_CCP .*,.* .* JJ.*,Mixed POS
307079,JJN CC.* NN.*_PM.*,41.0,JJN .* .*,.* CC.* NN.*_PM.*,Mixed POS
307080,PRI_CCP CD.* NN.*,18.0,PRI_CCP .* .*,.* CD.* NN.*,Mixed POS
307081,DTCP JJ.* NN.*,434.0,DTCP .* .*,.* JJ.* NN.*,Mixed POS
307082,JJD_CCP NN.* RBW_CCP,37.0,JJD_CCP .* RBW_CCP,.* NN.* .*,Mixed POS
307083,NNC RBW_CCP PR.*,29.0,NNC RBW_CCP .*,.* .* PR.*,Mixed POS
307084,RBW_CCP PR.* LM,75.0,RBW_CCP .* .*,.* PR.* .*,Mixed POS
307085,RBW DT.* JJN_CCP,8.0,RBW .* JJN_CCP,.* DT.* .*,Mixed POS
307086,DTC JJN_CCP NN.*_PM.*,20.0,DTC JJN_CCP .*,.* .* NN.*_PM.*,Mixed POS
307087,NNC CCA JJ.*,73.0,NNC CCA .*,.* .* JJ.*,Mixed POS
307088,LM VBTR_CCP RB.*,33.0,.* VBTR_CCP .*,.* .* RB.*,Mixed POS
307089,CCR CC.* JJ.*,31.0,CCR .* .*,.* CC.* JJ.*,Mixed POS
307090,LM VBH NN.*,93.0,.* VBH .*,.* .* NN.*,Mixed POS
307091,VBH NNC_CCP NN.*,10.0,VBH NNC_CCP .*,.* .* NN.*,Mixed POS
307092,NNC_CCP NN.* NN.*_PM.*,18.0,NNC_CCP .* .*,.* NN.* NN.*_PM.*,Mixed POS
307093,RBW DT.* PRI_CCP,15.0,RBW .* PRI_CCP,.* DT.* .*,Mixed POS
307094,DTC PRI_CCP NN.*,279.0,DTC PRI_CCP .*,.* .* NN.*,Mixed POS
307095,PRI_CCP NN.* VB.*,63.0,PRI_CCP .* .*,.* NN.* VB.*,Mixed POS
307096,NNC_CCP VB.* CC.*,262.0,NNC_CCP .* .*,.* VB.* CC.*,Mixed POS
307097,RBF RB.* VB.*_PM.*,30.0,RBF .* .*,.* RB.* VB.*_PM.*,Mixed POS
307098,RBR CC.* NN.*_PM.*,83.0,RBR .* .*,.* CC.* NN.*_PM.*,Mixed POS
307099,VBTS DT.* NNC_PMC,15.0,VBTS .* NNC_PMC,.* DT.* .*,Mixed POS
307100,NNC CCT JJ.*,322.0,NNC CCT .*,.* .* JJ.*,Mixed POS
307101,CCT JJ.* JJ.*,91.0,CCT .* .*,.* JJ.* JJ.*,Mixed POS
307102,CCT PR.* RB.*,85.0,CCT .* .*,.* PR.* RB.*,Mixed POS
307103,PRI RB.* NN.*,128.0,PRI .* .*,.* RB.* NN.*,Mixed POS
307104,CCA VB.* RB.*,34.0,CCA .* .*,.* VB.* RB.*,Mixed POS
307105,VBN RB.* VB.*,17.0,VBN .* .*,.* RB.* VB.*,Mixed POS
307106,PRS LM RB.*,47.0,PRS .* .*,.* .* RB.*,Mixed POS
307107,LM RBD_CCP VB.*,430.0,.* RBD_CCP .*,.* .* VB.*,Mixed POS
307108,RBD_CCP VB.* CC.*,279.0,RBD_CCP .* .*,.* VB.* CC.*,Mixed POS
307109,JJD_CCP NN.* RBR,21.0,JJD_CCP .* RBR,.* NN.* .*,Mixed POS
307110,RBR CC.* PR.*,88.0,RBR .* .*,.* CC.* PR.*,Mixed POS
307111,CCT PR.* JJ.*,268.0,CCT .* .*,.* PR.* JJ.*,Mixed POS
307112,RBW CC.* JJ.*,40.0,RBW .* .*,.* CC.* JJ.*,Mixed POS
307113,RBW CC.* PR.*,68.0,RBW .* .*,.* CC.* PR.*,Mixed POS
307114,CCB PR.* NN.*,806.0,CCB .* .*,.* PR.* NN.*,Mixed POS
307115,PRSP_CCP NN.* DT.*,37.0,PRSP_CCP .* .*,.* NN.* DT.*,Mixed POS
307116,CCA PR.* RB.*,56.0,CCA .* .*,.* PR.* RB.*,Mixed POS
307117,RBI_CCP NN.* CC.*,93.0,RBI_CCP .* .*,.* NN.* CC.*,Mixed POS
307118,PMS NN.* RBW_CCP,23.0,PMS .* RBW_CCP,.* NN.* .*,Mixed POS
307119,NNC RBW_CCP JJ.*,63.0,NNC RBW_CCP .*,.* .* JJ.*,Mixed POS
307120,VBN_CCP VB.* CC.*,22.0,VBN_CCP .* .*,.* VB.* CC.*,Mixed POS
307121,JJD_CCP NN.* DT.*,122.0,JJD_CCP .* .*,.* NN.* DT.*,Mixed POS
307122,DTC VBTS RB.*,23.0,DTC VBTS .*,.* .* RB.*,Mixed POS
307123,VBTS RB.* NN.*,144.0,VBTS .* .*,.* RB.* NN.*,Mixed POS
307124,CCT VB.* NN.*,145.0,CCT .* .*,.* VB.* NN.*,Mixed POS
307125,VBTR_CCP NN.* CC.*,104.0,VBTR_CCP .* .*,.* NN.* CC.*,Mixed POS
307126,CCB PR.* NN.*_PM.*,166.0,CCB .* .*,.* PR.* NN.*_PM.*,Mixed POS
307127,CCP CD.* NN.*_PM.*,16.0,CCP .* .*,.* CD.* NN.*_PM.*,Mixed POS
307128,VBTS CC.* NN.*_PM.*,265.0,VBTS .* .*,.* CC.* NN.*_PM.*,Mixed POS
307129,RBD_CCP VB.* CC.*,279.0,RBD_CCP .* .*,.* VB.* CC.*,Mixed POS
307130,CCT NN.* RB.*,236.0,CCT .* .*,.* NN.* RB.*,Mixed POS
307131,NNP RB.* NN.*_PM.*,67.0,NNP .* .*,.* RB.* NN.*_PM.*,Mixed POS
307132,DTC JJD_CCP NN.*,558.0,DTC JJD_CCP .*,.* .* NN.*,Mixed POS
307133,JJD_CCP NN.* LM,2442.0,JJD_CCP .* .*,.* NN.* .*,Mixed POS
307134,JJD CC.* PR.*,107.0,JJD .* .*,.* CC.* PR.*,Mixed POS
307135,JJN CC.* NN.*_PM.*,41.0,JJN .* .*,.* CC.* NN.*_PM.*,Mixed POS
307136,CCT NN.* RB.*,236.0,CCT .* .*,.* NN.* RB.*,Mixed POS
307137,RBW_CCP JJ.* CD.*,8.0,RBW_CCP .* .*,.* JJ.* CD.*,Mixed POS
307138,VBTR CCT PR.*,62.0,VBTR CCT .*,.* .* PR.*,Mixed POS
307139,CCT PR.* NN.*_PM.*,297.0,CCT .* .*,.* PR.* NN.*_PM.*,Mixed POS
307140,RBR CC.* NN.*_PM.*,83.0,RBR .* .*,.* CC.* NN.*_PM.*,Mixed POS
307141,VBTR CCB PR.*,64.0,VBTR CCB .*,.* .* PR.*,Mixed POS
307142,VBTS DT.* PRI_CCP,27.0,VBTS .* PRI_CCP,.* DT.* .*,Mixed POS
307143,PRI_CCP NN.* RBW_CCP,39.0,PRI_CCP .* RBW_CCP,.* NN.* .*,Mixed POS
307144,CCA RB.* JJ.*,19.0,CCA .* .*,.* RB.* JJ.*,Mixed POS
307145,CDB CC.* NN.*_PM.*,136.0,CDB .* .*,.* CC.* NN.*_PM.*,Mixed POS
